soundName|personName|TRN/TST|soundPath|wrdPath|phnPath|txtPath|gender|region|age|recordDate|birthDate|height|race|education|prompt|start|end
si1074|AJP0|TRN|TIMIT/TRAIN/DR6/MAJP0/SI1074.wav|TIMIT/TRAIN/DR6/MAJP0/SI1074.wrd|TIMIT/TRAIN/DR6/MAJP0/SI1074.phn|TIMIT/TRAIN/DR6/MAJP0/SI1074.txt|M|New York City|22|05/06/86|08/23/63|180.34|WHT|BS |He gazed away from us as we|0|37069
si1704|AJP0|TRN|TIMIT/TRAIN/DR6/MAJP0/SI1704.wav|TIMIT/TRAIN/DR6/MAJP0/SI1704.wrd|TIMIT/TRAIN/DR6/MAJP0/SI1704.phn|TIMIT/TRAIN/DR6/MAJP0/SI1704.txt|M|New York City|22|05/06/86|08/23/63|180.34|WHT|BS |You're a taxpayer, householder,|0|69632
si2334|AJP0|TRN|TIMIT/TRAIN/DR6/MAJP0/SI2334.wav|TIMIT/TRAIN/DR6/MAJP0/SI2334.wrd|TIMIT/TRAIN/DR6/MAJP0/SI2334.phn|TIMIT/TRAIN/DR6/MAJP0/SI2334.txt|M|New York City|22|05/06/86|08/23/63|180.34|WHT|BS |But I'm so sunburned that every move I make is|0|51815
sa1|AJW0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|Northern|27|02/11/86|03/31/58|172.72|WHT|HS |She had your dark suit in greasy wash water all|0|43418
sa2|AJW0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|Northern|27|02/11/86|03/31/58|172.72|WHT|HS |Don't ask me to carry an oily rag like|0|35840
sx183|AJW0|TRN|TIMIT/TRAIN/DR2/FAJW0/SX183.wav|TIMIT/TRAIN/DR2/FAJW0/SX183.wrd|TIMIT/TRAIN/DR2/FAJW0/SX183.phn|TIMIT/TRAIN/DR2/FAJW0/SX183.txt|F|Northern|27|02/11/86|03/31/58|172.72|WHT|HS |Why else would Danny allow others to|0|47309
sx363|AJW0|TRN|TIMIT/TRAIN/DR2/FAJW0/SX363.wav|TIMIT/TRAIN/DR2/FAJW0/SX363.wrd|TIMIT/TRAIN/DR2/FAJW0/SX363.phn|TIMIT/TRAIN/DR2/FAJW0/SX363.txt|F|Northern|27|02/11/86|03/31/58|172.72|WHT|HS |The cow wandered from the farmland and became|0|53863
sx93|AJW0|TRN|TIMIT/TRAIN/DR2/FAJW0/SX93.wav|TIMIT/TRAIN/DR2/FAJW0/SX93.wrd|TIMIT/TRAIN/DR2/FAJW0/SX93.phn|TIMIT/TRAIN/DR2/FAJW0/SX93.txt|F|Northern|27|02/11/86|03/31/58|172.72|WHT|HS |Cut a small corner off each|0|51098
sx273|AJW0|TRN|TIMIT/TRAIN/DR2/FAJW0/SX273.wav|TIMIT/TRAIN/DR2/FAJW0/SX273.wrd|TIMIT/TRAIN/DR2/FAJW0/SX273.phn|TIMIT/TRAIN/DR2/FAJW0/SX273.txt|F|Northern|27|02/11/86|03/31/58|172.72|WHT|HS |The angry boy answered but didn't look|0|45261
sx3|AJW0|TRN|TIMIT/TRAIN/DR6/MABC0/SX331.wav|TIMIT/TRAIN/DR6/MABC0/SX331.wrd|TIMIT/TRAIN/DR6/MABC0/SX331.phn|TIMIT/TRAIN/DR6/MABC0/SX331.txt|F|Northern|27|02/11/86|03/31/58|172.72|WHT|HS |The big dog loved to chew on the old rag|0|39322
si633|AJW0|TRN|TIMIT/TRAIN/DR2/FAJW0/SI633.wav|TIMIT/TRAIN/DR2/FAJW0/SI633.wrd|TIMIT/TRAIN/DR2/FAJW0/SI633.phn|TIMIT/TRAIN/DR2/FAJW0/SI633.txt|F|Northern|27|02/11/86|03/31/58|172.72|WHT|HS |He liked to nip ear lobes of unsuspecting visitors with his needle-sharp|0|78848
si1263|AJW0|TRN|TIMIT/TRAIN/DR2/FAJW0/SI1263.wav|TIMIT/TRAIN/DR2/FAJW0/SI1263.wrd|TIMIT/TRAIN/DR2/FAJW0/SI1263.phn|TIMIT/TRAIN/DR2/FAJW0/SI1263.txt|F|Northern|27|02/11/86|03/31/58|172.72|WHT|HS |Both have excellent integration of their fiscal tax collection year|0|79770
si1893|AJW0|TRN|TIMIT/TRAIN/DR2/FAJW0/SI1893.wav|TIMIT/TRAIN/DR2/FAJW0/SI1893.wrd|TIMIT/TRAIN/DR2/FAJW0/SI1893.phn|TIMIT/TRAIN/DR2/FAJW0/SI1893.txt|F|Northern|27|02/11/86|03/31/58|172.72|WHT|HS |It took him a long time to compose|0|42804
sa1|AKB0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |She had your dark suit in greasy wash water all|0|43418
sa2|AKB0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |Don't ask me to carry an oily rag like|0|35840
sx116|AKB0|TRN|TIMIT/TRAIN/DR3/MAKB0/SX116.wav|TIMIT/TRAIN/DR3/MAKB0/SX116.wrd|TIMIT/TRAIN/DR3/MAKB0/SX116.phn|TIMIT/TRAIN/DR3/MAKB0/SX116.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |Clasp the screw in your left|0|65639
sx296|AKB0|TRN|TIMIT/TRAIN/DR3/MAKB0/SX296.wav|TIMIT/TRAIN/DR3/MAKB0/SX296.wrd|TIMIT/TRAIN/DR3/MAKB0/SX296.phn|TIMIT/TRAIN/DR3/MAKB0/SX296.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |The two artists exchanged|0|41984
sx26|AKB0|TRN|TIMIT/TRAIN/DR7/MADD0/SX268.wav|TIMIT/TRAIN/DR7/MADD0/SX268.wrd|TIMIT/TRAIN/DR7/MADD0/SX268.phn|TIMIT/TRAIN/DR7/MADD0/SX268.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |The jaw operates by using antagonistic|0|52635
sx206|AKB0|TRN|TIMIT/TRAIN/DR3/MAKB0/SX206.wav|TIMIT/TRAIN/DR3/MAKB0/SX206.wrd|TIMIT/TRAIN/DR3/MAKB0/SX206.phn|TIMIT/TRAIN/DR3/MAKB0/SX206.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |When peeling an orange, it is hard not to spray|0|45364
sx386|AKB0|TRN|TIMIT/TRAIN/DR3/MAKB0/SX386.wav|TIMIT/TRAIN/DR3/MAKB0/SX386.wrd|TIMIT/TRAIN/DR3/MAKB0/SX386.phn|TIMIT/TRAIN/DR3/MAKB0/SX386.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |Which church do the Smiths worship|0|39527
si1016|AKB0|TRN|TIMIT/TRAIN/DR3/MAKB0/SI1016.wav|TIMIT/TRAIN/DR3/MAKB0/SI1016.wrd|TIMIT/TRAIN/DR3/MAKB0/SI1016.phn|TIMIT/TRAIN/DR3/MAKB0/SI1016.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |To keep 'em scattered somewhat and yet herd 'em was called loose|0|96871
si1646|AKB0|TRN|TIMIT/TRAIN/DR3/MAKB0/SI1646.wav|TIMIT/TRAIN/DR3/MAKB0/SI1646.wrd|TIMIT/TRAIN/DR3/MAKB0/SI1646.phn|TIMIT/TRAIN/DR3/MAKB0/SI1646.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |Your leg muscles and back muscles feel|0|48845
si2276|AKB0|TRN|TIMIT/TRAIN/DR3/MAKB0/SI2276.wav|TIMIT/TRAIN/DR3/MAKB0/SI2276.wrd|TIMIT/TRAIN/DR3/MAKB0/SI2276.phn|TIMIT/TRAIN/DR3/MAKB0/SI2276.txt|M|North Midland|34|04/16/86|09/18/51|182.88|WHT|MS |One species of ambiguity tries to baffle by interweaving|0|82023
sa1|AKR0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |She had your dark suit in greasy wash water all|0|43418
sa2|AKR0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |Don't ask me to carry an oily rag like|0|35840
sx272|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SX272.wav|TIMIT/TRAIN/DR3/MAKR0/SX272.wrd|TIMIT/TRAIN/DR3/MAKR0/SX272.phn|TIMIT/TRAIN/DR3/MAKR0/SX272.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |Allow each child to have an ice|0|26215
sx452|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SX452.wav|TIMIT/TRAIN/DR3/MAKR0/SX452.wrd|TIMIT/TRAIN/DR3/MAKR0/SX452.phn|TIMIT/TRAIN/DR3/MAKR0/SX452.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |In developing film, many toxic chemicals are|0|42292
sx182|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SX182.wav|TIMIT/TRAIN/DR3/MAKR0/SX182.wrd|TIMIT/TRAIN/DR3/MAKR0/SX182.phn|TIMIT/TRAIN/DR3/MAKR0/SX182.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |Thick glue oozed out of the|0|28160
sx362|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SX362.wav|TIMIT/TRAIN/DR3/MAKR0/SX362.wrd|TIMIT/TRAIN/DR3/MAKR0/SX362.phn|TIMIT/TRAIN/DR3/MAKR0/SX362.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |The annoying raccoons slipped into Phil's garden every|0|43828
sx92|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SX92.wav|TIMIT/TRAIN/DR3/MAKR0/SX92.wrd|TIMIT/TRAIN/DR3/MAKR0/SX92.phn|TIMIT/TRAIN/DR3/MAKR0/SX92.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |A large household needs lots of|0|34100
si722|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SI722.wav|TIMIT/TRAIN/DR3/MAKR0/SI722.wrd|TIMIT/TRAIN/DR3/MAKR0/SI722.phn|TIMIT/TRAIN/DR3/MAKR0/SI722.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |This changes the formula to an|0|32871
si1352|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SI1352.wav|TIMIT/TRAIN/DR3/MAKR0/SI1352.wrd|TIMIT/TRAIN/DR3/MAKR0/SI1352.phn|TIMIT/TRAIN/DR3/MAKR0/SI1352.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |As such it acts as an anchor for the|0|34509
si1982|AKR0|TRN|TIMIT/TRAIN/DR3/MAKR0/SI1982.wav|TIMIT/TRAIN/DR3/MAKR0/SI1982.wrd|TIMIT/TRAIN/DR3/MAKR0/SI1982.phn|TIMIT/TRAIN/DR3/MAKR0/SI1982.txt|M|North Midland|22|02/24/86|04/09/63|182.88|WHT|MS |Two cars came over a crest, their chrome and glass|0|47719
sa1|ALK0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|North Midland|47|01/28/86|07/23/38|167.64|WHT|HS |She had your dark suit in greasy wash water all|0|43418
sa2|ALK0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|North Midland|47|01/28/86|07/23/38|167.64|WHT|HS |Don't ask me to carry an oily rag like|0|35840
sx6|ALK0|TRN|TIMIT/TRAIN/DR6/MABC0/SX61.wav|TIMIT/TRAIN/DR6/MABC0/SX61.wrd|TIMIT/TRAIN/DR6/MABC0/SX61.phn|TIMIT/TRAIN/DR6/MABC0/SX61.txt|F|North Midland|47|01/28/86|07/23/38|167.64|WHT|HS |Chocolate and roses never fail as a romantic|0|39936
sx186|ALK0|TRN|TIMIT/TRAIN/DR3/FALK0/SX186.wav|TIMIT/TRAIN/DR3/FALK0/SX186.wrd|TIMIT/TRAIN/DR3/FALK0/SX186.phn|TIMIT/TRAIN/DR3/FALK0/SX186.txt|F|North Midland|47|01/28/86|07/23/38|167.64|WHT|HS |Would a tomboy often play|0|38504
sx366|ALK0|TRN|TIMIT/TRAIN/DR3/FALK0/SX366.wav|TIMIT/TRAIN/DR3/FALK0/SX366.wrd|TIMIT/TRAIN/DR3/FALK0/SX366.phn|TIMIT/TRAIN/DR3/FALK0/SX366.txt|F|North Midland|47|01/28/86|07/23/38|167.64|WHT|HS |Will you please confirm government policy regarding waste|0|56936
sx96|ALK0|TRN|TIMIT/TRAIN/DR3/FALK0/SX96.wav|TIMIT/TRAIN/DR3/FALK0/SX96.wrd|TIMIT/TRAIN/DR3/FALK0/SX96.phn|TIMIT/TRAIN/DR3/FALK0/SX96.txt|F|North Midland|47|01/28/86|07/23/38|167.64|WHT|HS |Masquerade parties tax one's|0|50484
sx276|ALK0|TRN|TIMIT/TRAIN/DR3/FALK0/SX276.wav|TIMIT/TRAIN/DR3/FALK0/SX276.wrd|TIMIT/TRAIN/DR3/FALK0/SX276.phn|TIMIT/TRAIN/DR3/FALK0/SX276.txt|F|North Midland|47|01/28/86|07/23/38|167.64|WHT|HS |John's brother repainted the garage|0|42497
si456|ALK0|TRN|TIMIT/TRAIN/DR3/FALK0/SI456.wav|TIMIT/TRAIN/DR3/FALK0/SI456.wrd|TIMIT/TRAIN/DR3/FALK0/SI456.phn|TIMIT/TRAIN/DR3/FALK0/SI456.txt|F|North Midland|47|01/28/86|07/23/38|167.64|WHT|HS |Two other cases also were under|0|45876
si1086|ALK0|TRN|TIMIT/TRAIN/DR3/FALK0/SI1086.wav|TIMIT/TRAIN/DR3/FALK0/SI1086.wrd|TIMIT/TRAIN/DR3/FALK0/SI1086.phn|TIMIT/TRAIN/DR3/FALK0/SI1086.txt|F|North Midland|47|01/28/86|07/23/38|167.64|WHT|HS |Then the choreographer must|0|45672
si658|ALK0|TRN|TIMIT/TRAIN/DR3/FALK0/SI658.wav|TIMIT/TRAIN/DR3/FALK0/SI658.wrd|TIMIT/TRAIN/DR3/FALK0/SI658.phn|TIMIT/TRAIN/DR3/FALK0/SI658.txt|F|North Midland|47|01/28/86|07/23/38|167.64|WHT|HS |The straight line would symbolize its uniqueness, the circle of|0|78644
sa1|ALR0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|South Midland|23|02/20/86|06/05/62|162.56|WHT|BS |She had your dark suit in greasy wash water all|0|43418
sa2|ALR0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|South Midland|23|02/20/86|06/05/62|162.56|WHT|BS |Don't ask me to carry an oily rag like|0|35840
sx245|ALR0|TRN|TIMIT/TRAIN/DR4/FALR0/SX245.wav|TIMIT/TRAIN/DR4/FALR0/SX245.wrd|TIMIT/TRAIN/DR4/FALR0/SX245.phn|TIMIT/TRAIN/DR4/FALR0/SX245.txt|F|South Midland|23|02/20/86|06/05/62|162.56|WHT|BS |Does Hindu ideology honor|0|39936
sx425|ALR0|TRN|TIMIT/TRAIN/DR4/FALR0/SX425.wav|TIMIT/TRAIN/DR4/FALR0/SX425.wrd|TIMIT/TRAIN/DR4/FALR0/SX425.phn|TIMIT/TRAIN/DR4/FALR0/SX425.txt|F|South Midland|23|02/20/86|06/05/62|162.56|WHT|BS |Movies never have enough|0|31130
sx155|ALR0|TRN|TIMIT/TRAIN/DR4/FALR0/SX155.wav|TIMIT/TRAIN/DR4/FALR0/SX155.wrd|TIMIT/TRAIN/DR4/FALR0/SX155.phn|TIMIT/TRAIN/DR4/FALR0/SX155.txt|F|South Midland|23|02/20/86|06/05/62|162.56|WHT|BS |The water contained too much chlorine and stung his|0|48333
sx335|ALR0|TRN|TIMIT/TRAIN/DR4/FALR0/SX335.wav|TIMIT/TRAIN/DR4/FALR0/SX335.wrd|TIMIT/TRAIN/DR4/FALR0/SX335.phn|TIMIT/TRAIN/DR4/FALR0/SX335.txt|F|South Midland|23|02/20/86|06/05/62|162.56|WHT|BS |Gus saw pine trees and redwoods on his walk through Sequoia National|0|64717
sx65|ALR0|TRN|TIMIT/TRAIN/DR4/FALR0/SX65.wav|TIMIT/TRAIN/DR4/FALR0/SX65.wrd|TIMIT/TRAIN/DR4/FALR0/SX65.phn|TIMIT/TRAIN/DR4/FALR0/SX65.txt|F|South Midland|23|02/20/86|06/05/62|162.56|WHT|BS |Challenge each general's|0|37684
si695|ALR0|TRN|TIMIT/TRAIN/DR4/FALR0/SI695.wav|TIMIT/TRAIN/DR4/FALR0/SI695.wrd|TIMIT/TRAIN/DR4/FALR0/SI695.phn|TIMIT/TRAIN/DR4/FALR0/SI695.txt|F|South Midland|23|02/20/86|06/05/62|162.56|WHT|BS |The new birth is immediate and|0|45568
si1325|ALR0|TRN|TIMIT/TRAIN/DR4/FALR0/SI1325.wav|TIMIT/TRAIN/DR4/FALR0/SI1325.wrd|TIMIT/TRAIN/DR4/FALR0/SI1325.phn|TIMIT/TRAIN/DR4/FALR0/SI1325.txt|F|South Midland|23|02/20/86|06/05/62|162.56|WHT|BS |Quite often, honeybees form a majority on the willow|0|52122
si1955|ALR0|TRN|TIMIT/TRAIN/DR4/FALR0/SI1955.wav|TIMIT/TRAIN/DR4/FALR0/SI1955.wrd|TIMIT/TRAIN/DR4/FALR0/SI1955.phn|TIMIT/TRAIN/DR4/FALR0/SI1955.txt|F|South Midland|23|02/20/86|06/05/62|162.56|WHT|BS |Like enough we'll all be up on top by|0|40960
sa1|APB0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|New York City|40|04/30/86|09/18/45|165.1|WHT|HS |She had your dark suit in greasy wash water all|0|43418
sa2|APB0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|New York City|40|04/30/86|09/18/45|165.1|WHT|HS |Don't ask me to carry an oily rag like|0|35840
sx163|APB0|TRN|TIMIT/TRAIN/DR6/FAPB0/SX163.wav|TIMIT/TRAIN/DR6/FAPB0/SX163.wrd|TIMIT/TRAIN/DR6/FAPB0/SX163.phn|TIMIT/TRAIN/DR6/FAPB0/SX163.txt|F|New York City|40|04/30/86|09/18/45|165.1|WHT|HS |They remained lifelong friends and|0|50586
sx343|APB0|TRN|TIMIT/TRAIN/DR6/FAPB0/SX343.wav|TIMIT/TRAIN/DR6/FAPB0/SX343.wrd|TIMIT/TRAIN/DR6/FAPB0/SX343.phn|TIMIT/TRAIN/DR6/FAPB0/SX343.txt|F|New York City|40|04/30/86|09/18/45|165.1|WHT|HS |The frightened child was gently subdued by his big|0|63079
sx73|APB0|TRN|TIMIT/TRAIN/DR6/FAPB0/SX73.wav|TIMIT/TRAIN/DR6/FAPB0/SX73.wrd|TIMIT/TRAIN/DR6/FAPB0/SX73.phn|TIMIT/TRAIN/DR6/FAPB0/SX73.txt|F|New York City|40|04/30/86|09/18/45|165.1|WHT|HS |Cliff's display was misplaced on the|0|56423
sx253|APB0|TRN|TIMIT/TRAIN/DR6/FAPB0/SX253.wav|TIMIT/TRAIN/DR6/FAPB0/SX253.wrd|TIMIT/TRAIN/DR6/FAPB0/SX253.phn|TIMIT/TRAIN/DR6/FAPB0/SX253.txt|F|New York City|40|04/30/86|09/18/45|165.1|WHT|HS |By eating yogurt, you may live|0|47821
sx433|APB0|TRN|TIMIT/TRAIN/DR6/FAPB0/SX433.wav|TIMIT/TRAIN/DR6/FAPB0/SX433.wrd|TIMIT/TRAIN/DR6/FAPB0/SX433.phn|TIMIT/TRAIN/DR6/FAPB0/SX433.txt|F|New York City|40|04/30/86|09/18/45|165.1|WHT|HS |The overweight charmer could slip poison into anyone's|0|69120
si1063|APB0|TRN|TIMIT/TRAIN/DR6/FAPB0/SI1063.wav|TIMIT/TRAIN/DR6/FAPB0/SI1063.wrd|TIMIT/TRAIN/DR6/FAPB0/SI1063.phn|TIMIT/TRAIN/DR6/FAPB0/SI1063.txt|F|New York City|40|04/30/86|09/18/45|165.1|WHT|HS |No question ruffles him or causes him to|0|68916
si1693|APB0|TRN|TIMIT/TRAIN/DR6/FAPB0/SI1693.wav|TIMIT/TRAIN/DR6/FAPB0/SI1693.wrd|TIMIT/TRAIN/DR6/FAPB0/SI1693.phn|TIMIT/TRAIN/DR6/FAPB0/SI1693.txt|F|New York City|40|04/30/86|09/18/45|165.1|WHT|HS |It was awkward: very|0|42701
si2323|APB0|TRN|TIMIT/TRAIN/DR6/FAPB0/SI2323.wav|TIMIT/TRAIN/DR6/FAPB0/SI2323.wrd|TIMIT/TRAIN/DR6/FAPB0/SI2323.phn|TIMIT/TRAIN/DR6/FAPB0/SI2323.txt|F|New York City|40|04/30/86|09/18/45|165.1|WHT|HS |When we left Washington his son Tad was ill and Mrs. Lincoln|0|88372
sa1|APV0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|North Midland|37|02/13/86|03/26/48|177.8|WHT|MS |She had your dark suit in greasy wash water all|0|43418
sa2|APV0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|North Midland|37|02/13/86|03/26/48|177.8|WHT|MS |Don't ask me to carry an oily rag like|0|35840
sx213|APV0|TRN|TIMIT/TRAIN/DR3/MAPV0/SX213.wav|TIMIT/TRAIN/DR3/MAPV0/SX213.wrd|TIMIT/TRAIN/DR3/MAPV0/SX213.phn|TIMIT/TRAIN/DR3/MAPV0/SX213.txt|M|North Midland|37|02/13/86|03/26/48|177.8|WHT|MS |The news agency hired a great|0|49357
sx393|APV0|TRN|TIMIT/TRAIN/DR3/MAPV0/SX393.wav|TIMIT/TRAIN/DR3/MAPV0/SX393.wrd|TIMIT/TRAIN/DR3/MAPV0/SX393.phn|TIMIT/TRAIN/DR3/MAPV0/SX393.txt|M|North Midland|37|02/13/86|03/26/48|177.8|WHT|MS |She uses both names|0|42292
sx123|APV0|TRN|TIMIT/TRAIN/DR3/MAPV0/SX123.wav|TIMIT/TRAIN/DR3/MAPV0/SX123.wrd|TIMIT/TRAIN/DR3/MAPV0/SX123.phn|TIMIT/TRAIN/DR3/MAPV0/SX123.txt|M|North Midland|37|02/13/86|03/26/48|177.8|WHT|MS |A screwdriver is made from vodka and orange|0|59495
sx303|APV0|TRN|TIMIT/TRAIN/DR3/MAPV0/SX303.wav|TIMIT/TRAIN/DR3/MAPV0/SX303.wrd|TIMIT/TRAIN/DR3/MAPV0/SX303.phn|TIMIT/TRAIN/DR3/MAPV0/SX303.txt|M|North Midland|37|02/13/86|03/26/48|177.8|WHT|MS |The bluejay flew over the high|0|38196
sx33|APV0|TRN|TIMIT/TRAIN/DR6/MABC0/SX331.wav|TIMIT/TRAIN/DR6/MABC0/SX331.wrd|TIMIT/TRAIN/DR6/MABC0/SX331.phn|TIMIT/TRAIN/DR6/MABC0/SX331.txt|M|North Midland|37|02/13/86|03/26/48|177.8|WHT|MS |The big dog loved to chew on the old rag|0|39322
si663|APV0|TRN|TIMIT/TRAIN/DR3/MAPV0/SI663.wav|TIMIT/TRAIN/DR3/MAPV0/SI663.wrd|TIMIT/TRAIN/DR3/MAPV0/SI663.phn|TIMIT/TRAIN/DR3/MAPV0/SI663.txt|M|North Midland|37|02/13/86|03/26/48|177.8|WHT|MS |Satellites, sputniks, rockets, balloons; what|0|72090
si1293|APV0|TRN|TIMIT/TRAIN/DR3/MAPV0/SI1293.wav|TIMIT/TRAIN/DR3/MAPV0/SI1293.wrd|TIMIT/TRAIN/DR3/MAPV0/SI1293.phn|TIMIT/TRAIN/DR3/MAPV0/SI1293.txt|M|North Midland|37|02/13/86|03/26/48|177.8|WHT|MS |These curves were derived by an analysis of extensive skywave measurement|0|77927
si1923|APV0|TRN|TIMIT/TRAIN/DR3/MAPV0/SI1923.wav|TIMIT/TRAIN/DR3/MAPV0/SI1923.wrd|TIMIT/TRAIN/DR3/MAPV0/SI1923.phn|TIMIT/TRAIN/DR3/MAPV0/SI1923.txt|M|North Midland|37|02/13/86|03/26/48|177.8|WHT|MS |What did you mean by that rattlesnake|0|43828
sa1|ARC0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|Northern|28|01/30/86|12/03/57|175.26|WHT|MS |She had your dark suit in greasy wash water all|0|43418
sa2|ARC0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|Northern|28|01/30/86|12/03/57|175.26|WHT|MS |Don't ask me to carry an oily rag like|0|35840
sx108|ARC0|TRN|TIMIT/TRAIN/DR2/MARC0/SX108.wav|TIMIT/TRAIN/DR2/MARC0/SX108.wrd|TIMIT/TRAIN/DR2/MARC0/SX108.phn|TIMIT/TRAIN/DR2/MARC0/SX108.txt|M|Northern|28|01/30/86|12/03/57|175.26|WHT|MS |His scalp was blistered from today's hot|0|37069
sx288|ARC0|TRN|TIMIT/TRAIN/DR2/MARC0/SX288.wav|TIMIT/TRAIN/DR2/MARC0/SX288.wrd|TIMIT/TRAIN/DR2/MARC0/SX288.phn|TIMIT/TRAIN/DR2/MARC0/SX288.txt|M|Northern|28|01/30/86|12/03/57|175.26|WHT|MS |Brush fires are common in the dry underbrush of|0|45978
